Index,timestamp (s),[24Mg]+ (g),[25Mg]+ (g),[27Al]+ (g),[28Si]+ (g),[43Ca]+ (g),[47Ti]+ (g),[48Ti]+ (g),[49Ti]+ (g),[51V]+ (g),[52Cr]+ (g),[55Mn]+ (g),[56Fe]+ (g),[57Fe]+ (g),[58Ni]+ (g),[59Co]+ (g),[60Ni]+ (g),[63Cu]+ (g),[64Zn]+ (g),[65Cu]+ (g),[66Zn]+ (g),[69Ga]+ (g),[72Ge]+ (g),[75As]+ (g),[88Sr]+ (g),[89Y]+ (g),[90Zr]+ (g),[93Nb]+ (g),[98Mo]+ (g),[102Ru]+ (g),[103Rh]+ (g),[106Pd]+ (g),[107Ag]+ (g),[108Pd]+ (g),[111Cd]+ (g),[114Cd]+ (g),[118Sn]+ (g),[120Sn]+ (g),[121Sb]+ (g),[138Ba]+ (g),[139La]+ (g),[140Ce]+ (g),[141Pr]+ (g),[142Nd]+ (g),[146Nd]+ (g),[152Sm]+ (g),[153Eu]+ (g),[158Gd]+ (g),[159Tb]+ (g),[164Dy]+ (g),[165Ho]+ (g),[166Er]+ (g),[169Tm]+ (g),[174Yb]+ (g),[175Lu]+ (g),[180Hf]+ (g),[181Ta]+ (g),[184W]+ (g),[185Re]+ (g),[186W]+ (g),[187Re]+ (g),[192Os]+ (g),[193Ir]+ (g),[194Pt]+ (g),[195Pt]+ (g),[197Au]+ (g),[198Pt]+ (g),[208Pb]+ (g),[209Bi]+ (g),[232Th]+ (g),[238U]+ (g)
26,0.0471825871916155,,,,,,,,,,,,1.34531262073201E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,0.223194407585122,,,,,,,,,,,,3.5284499687747E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,0.315159151204951,,,,,,,,,,,,1.993643023976E-14,1.76059299702522E-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,0.321202041518151,,,,,,,1.03587523273308E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,0.349318569503692,,,7.71534980071088E-15,,,,,,,,,3.77870526639862E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,0.371280846985979,,,,,,,,,,,,2.11371676899656E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,0.441147206224565,,,,,,,,,,,,7.14940894363089E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246,0.487226004865715,,,,,,,,,,,,1.00993798322959E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249,0.493332895288141,,,,,,,,,,,,2.13265677462727E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
255,0.505358515811867,,,,,,,,,,,,7.99055275784775E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
265,0.525201109676561,,,,,,,,,,,,8.07407157334279E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
280,0.555202227545135,,,,,,,,,,,,2.33071333230103E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
345,0.685160849341183,,,,,,,,,,,,4.3315089319096E-14,4.58788045092018E-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351,0.697171963173484,,,,,,,,,,,,9.25575784546558E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
376,0.747207675234432,,,,,,,,,,,,1.82369118187444E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
389,0.773139239490969,,,,,,,,,,,,1.66023486620393E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
412,0.819170251383896,,,,,,,,,,,,1.15713186970702E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
424,0.843098612221632,,,,,,,,,,,,2.404829220441E-15,,,,,,,6.37455986455281E-16,,,,,,,,,,,,6.46931608588569E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
426,0.847116965746288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.43416706629851E-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
432,0.859224506409824,,,,,,,,,,,,1.18338032915776E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
440,0.875234773734014,,,,,,,,,,,,3.12964503080735E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
491,0.977102040920817,,,,,,,,,,,,4.46097122232382E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
517,1.02917722312913,,,1.36932985017528E-14,,,,,,,,,4.50744221387076E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
549,1.09316623900371,,,8.02106970587558E-15,,,,,,,,,2.96228071962067E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
591,1.17718942240328,,,,,,,,,,,,1.77483551444406E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
603,1.20125261013779,,,,,,,,,,,,6.43840523788511E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
616,1.22714961433534,,,,,,,,,,,,7.92113666633163E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
627,1.24902741167345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6443422378829E-16,,,,,,,,,,,,,,,,,,,,,,,,,,
687,1.36904894984354,,,,,,,,,,,,1.77285195664421E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
696,1.38704706056032,,,,,,,,,,,,1.61565957688508E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
715,1.42500765867974,,,,,,,,,,,,7.51169894101013E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
722,1.43903904262663,,,,,,,,,,,,1.64272317656621E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
728,1.45112439658564,,,,,,,,,,,,9.52805886151413E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
730,1.45538125718401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.92035587455449E-16,,,,,,,,,,,,,,,,,,,,,,,
791,1.57699469140427,,,,,,,,,,,,1.31133617800664E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
815,1.62504768008137,,,,,,,,,,,,9.27225754034898E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
833,1.66115014169624,,,,,,,,,,,,,,,,,,,,,,,,,,2.80356334158369E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
844,1.68312265919601,,,,,,,,,,,,1.28065389222759E-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
854,1.70311245331192,,,,,,,,,,,,1.67879559461456E-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
857,1.70912633024227,,,,,,,,,,,,1.1838499613286E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
880,1.75516203547654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.84583488926814E-17,,,,,,,,,,,,,,,,,,
901,1.7971179470813,,,,,,,,,,,,1.02241674387361E-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
950,1.8951528877276,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.57841513187016E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
954,1.90303215450821,,,,,,,,,,,,3.08749008932414E-14,3.49662093534235E-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.58851267250623E-16,,,,,,,,,,,
981,1.95703459333904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.82983813989985E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
984,1.96297551014487,,,,,,,,,,,,1.05803685656085E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1003,2.00104149511082,,,,,,,,,,,,3.06104299533738E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008,2.01103191216113,,,,,,,,,,,,8.98526682170502E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1032,2.05901663405506,,,5.01670296892209E-15,,,,,,,,,2.73591983369219E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1040,2.07502647471185,,,,,,,8.37139813082439E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1069,2.13374657492749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.17525566076647E-16,,,
1087,2.16908743524256,,,,,,,,,,,,3.40197498723967E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1090,2.17508851215106,,,,,,,,,,,,4.53871274321063E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1104,2.20305314654404,,,,,,,,,,,,7.80873689111514E-16,,,,,,,,,,,,,,1.62784608433159E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.56088461036538E-16,,,,,,,,,,,,,,,
1111,2.21718095732217,,,,,,4.53626638346217E-14,3.60085472725116E-14,3.77961336443299E-14,,,,6.21908031149422E-15,,,,,,9.13369465015721E-16,,,,,,,,,1.42667620916015E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.81226708668306E-16,,,,,,,,,,,,,
1157,2.30901855405833,,,,,,,,,,,,4.15887323559857E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1204,2.40303940785392,,,7.78138036007695E-15,,,,,,,,,3.14951851417893E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.07919322033667E-16,1.56586914830306E-16,,2.28062903316515E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,
1253,2.50118485535549,,,,,,,,,,,,1.48333710297764E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1257,2.50897452198318,,,,,,,,,,,,5.50382784509618E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1283,2.56106719755468,,,,,,,,,,,,2.54371570418282E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1320,2.63505729716445,,,,,,,8.19052249173523E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1365,2.7249928106544,,,,,,,9.91178439543686E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1377,2.74912810517863,,,,,,,,,,,,,,,,,,,,,,,,,1.35503977386288E-16,,,,,,,,,,,,,,,1.93491499183726E-15,2.41664261603827E-15,4.93135525652633E-16,1.80407364336909E-15,1.12753908713497E-15,3.7803928216138E-16,,,,,,,,,,,,,,,,,,,,,,,,7.23891010411719E-17,
1390,2.77505924276777,,,,,,,,,,,,1.14889498824446E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1405,2.80509833403449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.13545275100654E-17,7.63812753106445E-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1416,2.82690487791766,,,,,,,,,,,,2.21899757428542E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1463,2.92095218509173,,,,,,,,,,,,9.70107210755214E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1468,2.93099678890119,,,,,,,,,,,,7.75629790467111E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1482,2.95889016983922,,,,,,,,,,,,1.56319079786337E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1500,2.99490473797075,,,,,,,1.28583537698321E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1550,3.09499066878407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.41516447995482E-17,
1635,3.2648832254007,,,,,,,,,,,,7.50542456014428E-15,1.5231781899695E-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1652,3.29894024352468,,,,,,,,,,,,1.24516351624817E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1664,3.32292535112593,,,,,,,,,,,,6.30114040356136E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1723,3.44093515252933,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.57200220056308E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1731,3.45700259328443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.89981993707621E-17,,,,,,,,,,,,,,,,,,,,
1761,3.51693016222748,,,,,,,,,,,,1.42505830810333E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.81551721264292E-16,,,,,,,,,,,,,,,,,,,,,,,,,
1805,3.60493756576011,,,2.71021897302773E-14,,,,,,,,,5.25520228108386E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1882,3.75882540172869,,,,,,,,,,,,9.43671943924076E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1896,3.78691675633793,,,,,,,,,,,,,,,,,,,,,,,,,,,1.10939826012291E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1925,3.84491365531931,,,,,,,1.81046941094275E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1940,3.8750124800213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.69291317631734E-17,1.83047255042995E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1994,3.98281682400738,,,,,,,,,,,,1.01018362065102E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2037,4.0687391039814,,,,,,,2.00930275522854E-15,,,,,2.15412451375787E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2048,4.09077988826434,,,9.30531222604248E-15,,,,,,,,,6.36163543046592E-15,,,,,5.24751805440582E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2098,4.19076512557248,,,,,,,,,,,,2.36112960787473E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2108,4.21085006651745,,,,,,,,,,,,3.30217352674594E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2117,4.22888913730413,,,,,,,,,,,,6.84218249462553E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2120,4.2349098409128,,,6.83406934037786E-15,,,,,,,,,1.96800723194131E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,1.42216429958952E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2169,4.33280142131443,,,,,,,,,,,,9.22925790439265E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2226,4.44673740243183,,,,,,,,,,,,1.1573990470849E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2234,4.46309839035459,,,,,,,,,,,,1.29997590637414E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2239,4.47281062026346,,,,,,,,,,,,,,,,,,,,,,,,3.28000086200619E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2283,4.5607100769452,,,,,,,,,,,,1.04912405285361E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2394,4.78273840254021,,,,,,,,,,,,,,,,7.29337895201939E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2398,4.79088348310781,,,,,,,,,,,,1.63744445320531E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2422,4.83871929808094,,,,,,,,,,,,1.85969015835593E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443,4.88094059680529,,,1.28312697161834E-14,,,,9.25647456741665E-16,,,,,1.72660532769308E-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485,4.96469412641131,,,,,,,,,,,,9.56504134903878E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534,5.06272778705542,,,,,,,,,,,,2.98649837956604E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544,5.08265571439909,,,,,,,,,,,,1.11845114478249E-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550,5.09467450824449,,,,,,,,,,,,1.07602703171291E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2558,5.11064082882701,,,,,,,,,,,,1.24694039508802E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2560,5.11477907588962,,,7.44402440251143E-15,,,,,,,,,6.03877830750829E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2597,5.18865397530278,,,,,,,,,,,,8.68425480696436E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2609,5.21279524317055,,,,,,,,,,,,2.53932242584823E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2636,5.26708098915155,,,,,,,,,,,,9.10385176699636E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2650,5.29467826291757,,,,,,,1.16518225473255E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2680,5.35478460549906,,,,,,,,,,,,6.87571450319662E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2764,5.52279769224139,,,,,,,,,,,,1.04886032830711E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805,5.60464316525767,,,1.41906913742003E-14,,,,,,,,,1.03833901182431E-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2851,5.69662284223632,,,,,,,,,,,,1.11675635373129E-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.89467990729817E-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2866,5.72664316013766,,,,,,,,,,,,9.59293193739085E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2924,5.84268858485518,,,6.76475517343371E-15,,,,,,,,,5.24177930118901E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2933,5.86058344206241,,,,,,,,,,,,3.06494564650355E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2948,5.89066178672945,,,,,,,,,,,,6.21749734484244E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2958,5.91067760755645,,,,,,,,,,,,7.61940419685553E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2970,5.93485855549193,,,,,,,,,,,,7.5865936225421E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3012,6.01875459200784,,,,,,,,,,,,7.27043559661821E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3017,6.0285918354634,,,,,,,,,,,,2.91475512314057E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3043,6.080576564184,,,,,,,,,,,,1.86467634747169E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3114,6.22255824649941,,,1.08114996504652E-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3156,6.30661300328619,,,,,,,,,,,,1.05599580049393E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3168,6.33062541760071,,,,,,,,,,,,1.48879740047381E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3195,6.38456940299845,,,,,,,,,,,,,,,,,,,,1.10532206552735E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3219,6.43266036507369,,,,,,,,,,,,1.96340506546804E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3221,6.43663775852844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.57310266713561E-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3233,6.46068942624329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.37984118244815E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3245,6.48488701420717,,,6.93784444697128E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3289,6.57254796381519,,2.82602437899392E-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3314,6.62257983586959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.21504320812568E-17,,,,,,,,,,,,,,,,,,,,,,
3320,6.63462678976305,,,,,,,,,,,,9.98739851757975E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.16509656610917E-15,2.02072041716028E-15,2.3107755053012E-16,1.20890268576545E-15,1.20759600472355E-15,2.60558152261059E-16,,,,,,,,,,,,,,,,,,,,,,,,2.37863158963922E-16,
3329,6.65259503376219,,,,,,,,,,,,2.5521722974974E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3343,6.68054729480072,,,,,,,,,,,,9.81141452808047E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3345,6.68459850171478,,,,,,,1.01411597945226E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3366,6.72648401319938,,,,,,,,,,,,2.98220563655908E-14,2.29039598153822E-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3388,6.77049176830595,,,,,,,,,,,,1.39246694151305E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3421,6.83646905424052,,,,,,,,,,,,2.22346962695333E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3445,6.88444822945831,,,,,,,,,,,,1.16935476366554E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3451,6.89651609005413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.33403982169224E-16,,,,,,,,,,,,,,,,,,,
