Index,timestamp (s),Mg,Al,Si,Ca,47Ti,48Ti,49Ti,V,Cr,Mn,Fe,Ni,Co,Cu,Zn,Ga,Ge,As,Sr,Y,Zr,Nb,Mo,Ag,Cd,Sn,Sb,Ba,Ce,Pr,Sm,Gd,Tb,Dy,Ho,Er,Tm,Yb,Lu,Hf,Ta,W,Re,Pb,Bi,Th,U
1,0.0195661133928335,,,,,,,,,,,9.50709713251329e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,0.0355354206471179,,,,,,,,,,,1.09000551510923e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,0.0421009785190033,,,,,,,,5.86566773711037e-16,,,7.13363853412878e-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,0.0820080332937102,,,,,,,,,,3.34326146815574e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,0.175548459602704,,,,,,1.11332348988438e-15,,,,,9.63237387080091e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,0.221572644817314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.70140562072971e-16,,,,,,,,,,,,,,,,,,
7,0.277533486990484,,,,,,,,,,,9.15987188662941e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,0.345456376245549,,,,,,,,,,,2.72054488030804e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,0.359537680277641,,,,,,,,,,,1.28585204255371e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,0.421832826594691,,,,,,,,,,,1.82929299675039e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,0.481848715688475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.00647941849153e-16,,
12,0.515602799962112,,,,,,,,,,,1.79379801989923e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,0.529602183854394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.34398351553806e-16,,,,,,,,,,,,,
14,0.537582997474982,,,,,,,,,,,1.17188810169771e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,0.541798898003453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,0.565594138613997,,,,,,,,,,,2.20064933937968e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,0.631714358125838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,0.651445165133082,,,,,,,,,,,4.42830080011972e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,0.789412760597778,,,,,,,,,,,9.74538456769496e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,0.887402474500223,,,,,,1.04859478630557e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,0.929494493003935,,4.41180109370127e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,0.937458239928729,,6.77034795121754e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,0.991407345335203,,,,,,,,,,,1.17957544265272e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,1.01362391658482,,,,,,,,,,,1.05399936868882e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,1.02759428709425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.42123026947691e-17,,,,,,,,
26,1.07345463202924,,1.16640061950419e-14,,,,,,,,,8.48100874673561e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,1.12138602049881,,,,,,,,,,,2.55092251588195e-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,1.13940845125709,,,,,,,,,,,9.97326558511086e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,1.15751536215955,,,,,,,,,,,2.69679980331742e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,1.20741454065415,,,,,,,,,,,1.1658341143474e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,1.21343823093458,,,,,,,,4.77516884606165e-16,,,9.7452077902579e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,1.21751546455973,,2.07827486460517e-14,,,,2.93728380011417e-15,,,,,2.38415325759304e-14,5.76818519514189e-16,,5.46948638663447e-16,,,,,,,,,,,,,,,7.70945319394259e-17,,,,,,,,,,,,,,,,,,
33,1.30741257798413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.12991634847057e-17,,,,,,,,
34,1.32938765548827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,1.33343374239359,,,,,,,,,,,3.63527873330993e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,1.36340243354015,,,,,,,,,,,3.24542895989182e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,1.42943347956647,,,,,,,,,,,2.09693242013553e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,1.46941221446351,,,,,,,,,,,2.18731073746859e-15,,,,,,,,3.43475131908632e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,1.48140412826305,,9.91850341663524e-15,,,,,,,,,3.43172693177424e-15,,,3.6302924726921e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,1.49333929529906,,,,,,,,,,,4.81663233672199e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,1.62945643427231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.97313638424035e-17
42,1.67554547293094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.20585372561312e-16,9.73523989750054e-17,,,,,,,,,,,,,,,,,
43,1.73343911840276,,,,,,,,,,,1.84048737424781e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,1.80339678446385,,,,,,,,,,,6.97293437755095e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,1.83539939908164,,,,,,,,,,,1.71203561186678e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,1.839376365869,,,,,,,,,,,3.06383186756181e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,1.9314260163004,,,,,,1.09880642117394e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,1.94746487034005,,6.35136958139155e-15,,,,,,,,,3.22818331406822e-15,,,,,,,,,,,,3.42752275023325e-16,,,,,,,,,,,,,,,,,,,,,,,,
49,2.01551490647877,,,,,,,,,,,1.03084288427802e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,2.05938612801899,,,,,,,,,,,7.32564737980175e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,2.07958968249972,,,,,,,,,,,1.02487732531194e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,2.10553319344332,,,,,,,,,,,8.18170608140377e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,2.11149245694713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.69329259924155e-16,,,,,,,
54,2.13351190786032,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.00068079773167e-16,,,,,,,,,,,,,,,,,,,
55,2.1734791227377,,,,,,,,,,,1.6963012839349e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,2.19753591046129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.20705362066176e-16,,,,,,,,,,,
57,2.26141825948716,,,,,,8.46467083557868e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,2.28131077343705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4741621744122e-16,,,,,,,,,,,,,,,,,,
59,2.33729934899089,,,,,,,,,,,,,,,1.53092391302109e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,2.35141179974281,,,,,,,,,,,1.22108362147442e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,2.35938962669163,,,,,,,,,,,1.86059193862586e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,2.42529480583647,,,,,,,,,,,7.9833338003117e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,2.48126759469669,,,,,,,,,,,1.75699920086473e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,2.50129834888252,,,,,,,,,,,4.47326087745663e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,2.52728580656778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,2.54140252399364,,,,,,,,,,,1.12315816473106e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,2.55728607110156,,,,,,,,,,,1.1500032790754e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,2.59132858253411,,6.05430880061115e-15,,,,,,,,,8.94975435281618e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,2.60125969281654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,2.62338922391761,,,,,,,6.09569190681078e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,2.70129869021643,,,,,,,,,,,,,,5.86506735201006e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,2.72920785784808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.53723027751439e-16,,,,,,,
73,2.76935512636608,,5.57920723911444e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,2.83126541869298,,,,,,,,,,,8.76082763501771e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,2.93325300608513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.31735113080088e-16,,,,,,,,,
76,2.9371954128135,,,,,,,,,,,4.61772326131359e-15,4.96539767929497e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.03078124311608e-16,,,
77,2.99518633845135,,,,,,,,,2.94475038888053e-16,,1.22392359120791e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,3.05931700790103,,,,,,,,,,,8.80605474716183e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,3.10919101301933,,,,,,,,,,,1.20185102303342e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,3.11521640996934,,9.70660334404026e-15,,,,,,,,,2.45730360042331e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,3.16722204539229,,5.94554666752485e-15,,,,,,,,,6.51546584036636e-15,,,4.09028619630077e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,3.1831811126291,,6.57643365885479e-15,,,,,,,,,2.29623331034524e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,3.19116277958448,,,,,,,,,,,1.70399109081392e-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,3.22517201096023,,,,,,,,,,,3.09797479046726e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,3.24119806497803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,3.25125973548328,,,,,,,,,,,1.51203004836271e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.08304471310349e-16,,,
87,3.28933809380368,,,,,,,,,,,9.78708878801431e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,3.33926585901373,,,,,,,,,,,1.0693853750858e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,3.34719760588391,,,,,,,,,,,2.89460746716155e-15,,,4.06523477787688e-16,,,,,,,,,,,,,,,9.01293734139216e-17,,,,,,,,,,,,,,,,,,
90,3.38723607421623,,,,,,,,,,,4.23745538440747e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,3.48115751450882,,,,,,,,,,,1.82446570693379e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,3.51317079581149,,,,,,,,,,,8.13601245147056e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,3.54914867054706,,,,,,,,,,,7.40523048815616e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,3.60115601263959,,5.45160824263056e-15,,,,,,,,,1.48774125809548e-15,,,,,,,,,4.31417523801686e-16,,,,,,,,,5.5921544844485e-15,9.09289456280022e-16,1.80078576701817e-16,,,,,,,,,,,,,3.13082501393184e-16,,,
95,3.6291432604045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.36411879208319e-17,,,,,,,,,,,,,,,,,,
96,3.72316112752832,,,,,1.13976859455724e-14,7.46387238146534e-15,,,,,,,,,,,,,,,3.08061902800629e-16,,,,,,,,,,,,,,,,,,,,,,,,,,
97,3.75110826855811,,,,,,1.40389646059338e-14,1.66423295333606e-14,,,,1.10735049295772e-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,3.82724194515959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3994785476448e-16,,,,,,,
99,3.84915472922407,,,,,,5.62128015978762e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,3.89727342467998,,3.19906719229468e-14,,,,,,,,,5.81053544205246e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,3.91710321852283,,5.95445361287455e-15,,,,,,,,,1.39231036338825e-14,6.78726323871752e-16,,8.24513297940885e-16,1.71516711776845e-15,,,,,,,,,,,,,,1.02288332775094e-16,,,,,,,,,,,,,,,2.22071239085114e-16,,,
102,3.95709048676776,,,,,,8.8392643690231e-16,,,,,2.72462765015044e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,4.00311936532372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.28615213309262e-16,,,,,,,,,,,,,,,,,,
104,4.07111948137725,,,,,,,,,,,1.88662436398458e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,4.12121450020608,,,,,,,,,,,1.60713782742687e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,4.17118322548604,,,,,,,,,,,9.34222380065398e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,4.21918416074097,,,,,,,,,,,1.13290104367516e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,4.23512360127761,,,,,,,,,,,,,,,,,9.38967753372977e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,4.26515074585727,,,,,,,,,,,2.45218510200207e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,4.31533323150205,,,,,,,,,,,8.67433570687738e-16,,,,1.55382946031042e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,4.33318926197634,,,,,,,,,,,8.25674657925199e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,4.37108671332132,,,,,,,,,,,7.57070630818317e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,4.47710972093392,,,,,,,,,,,2.92831620266075e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,4.50107861517417,,,,,,,,,,,1.12761113978344e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,4.56706870113058,,,,,,,,,,,3.67878391658122e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,4.62302228995804,,,,,,,,,,,9.71723483669097e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,4.6290272068731,,,,,,,,,,,7.64718389552232e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,4.66122310182076,,,,,,,,,,,1.63211115820481e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,4.67919774583082,,,,,,,,,,,1.00811339336217e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,4.72708604089351,,,,,,,,,,,1.13995234550947e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,4.77305561268158,,,,,,,,,,,1.29356548888595e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,4.79505159688806,,,,,,,,,,,1.32993644858593e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,4.80304649053268,,,,,,,,,,,2.72408827193711e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,4.92907422562001,,6.50014545952894e-15,,,,,,,,,3.69050941842357e-15,,,3.82315816940827e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,4.96302713689965,,,,,,,,,,,1.86683705252386e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,4.96901968046025,,,,,,1.70803287419225e-15,,,,,1.10682434526066e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,4.98503165445402,,,,,,,,,,,1.71352198910168e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,5.02701359276987,,,,,,,,,,,2.41334327838507e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,5.04100486998165,,,,,,,,,,,5.00716970279332e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,5.13503127045337,,,,,,,,,,,1.10539378209371e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,5.18895648248573,,5.32386225159245e-15,,,,,,,,,7.07125468900791e-15,,,9.29870279469455e-16,1.8484747416632e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.52113317207314e-16,,,
132,5.30509406736054,,,,,,7.10793623577644e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,5.35900861270803,,,,,,,,,,,9.62860224085574e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,5.38101099692543,,,,,,,,,,,1.24115364885006e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,5.390980080606,,,,,,,,,,,1.23190703245264e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,5.45500792321352,,,,,,,,,,,6.39429152830342e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,5.50695041186204,,,,,,,,,,,1.01395092688866e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,5.52094851575213,,,,,,,,,,,1.21558691893906e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,5.53693232969784,,,,,,,,,,,,,,,,,,,,,,,,,,2.99114162503e-16,,,,,,2.60345850732464e-16,,,,,,,,,,,,,,,
140,5.55692980382686,,,,,,,,,,,2.17525125923641e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,5.61900222976381,,,,,,,,,,,1.84588484289974e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,5.63301398701054,,,,,,,,,,,6.72458701293415e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,5.69893068617504,,,,,,,,,,,2.26824661569199e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,5.75095082828941,,,,,,,,,,,5.86554602683407e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,5.81292469405814,,,,,,,,,,,6.92793534277661e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,5.83895908515684,,,,,,7.21349685408892e-16,,,,,1.56078285882685e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,5.91498140156826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.95815236080209e-17
148,6.00093610826429,,,,,,,,,,,1.22769443499862e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,6.05887796715173,,,,,,,,,,,,,,,,,,,,,,,,1.48363642273461e-16,,,,,,,,,,,,,,,,,,,,,,,
150,6.08690233497999,,,,,,,,,,,1.33596942922991e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,6.22089979033564,,1.20690088222829e-14,,,,,,,,,1.24931944391019e-14,,,6.67600332400312e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,6.30298974376916,,,,,,,,,,,1.92382401666778e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,6.32696546468773,,,,,,,,,,,2.52831939632904e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,6.36691305286494,,,,,,,,,,,1.80678474239103e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,6.3888864236995,,,,,,,,,,,1.79964255552179e-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,6.48687912427371,,,,,,8.31080697449826e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,6.53686576958425,,,,,,,,,,,4.0632964226606e-15,,,,,,,,,,,,,,,,,,6.61101931029526e-17,,,,,,,,,,,,,,,,,,
158,6.68088052203609,,,,,,,,,,,8.81256577311541e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,6.72704252081924,,,,,,,,,,,1.22069708047532e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,6.9469055093854,,,,,,,,,,,1.10607004641573e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,6.9728067802569,,,,,,,,,,,1.21345010780512e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,7.0787973611475,,,,,,,,,,,1.968594191366e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,7.10088294550689,,,,,,,,,,,1.61151413083991e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,7.11882345612536,,,,,,,,,,,8.19328761566278e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,7.13482007009292,,6.09651493668541e-15,,,,,,,,,7.14308175104172e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.41979177703854e-16,,,
166,7.14299075070421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,7.18085662866198,,,,,,1.23702250266098e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,7.21283748324264,,,,,,,,,,,7.73584321048816e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,7.27481305568095,,,,,,,,,,,,,,,1.56089967660214e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,7.3008837135082,,,,,,,,,,,,,,,,,,,,,2.99285657316714e-16,,,,,,,,,,,,,,,,,,,,,,,,,,
171,7.30487817365875,,5.47959868024072e-15,,,,,,,,,4.55843518701632e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,7.40679877426991,1.14569926886605e-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,7.68074142846537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,7.69674529577864,,,,,,,,,,,2.54188572591208e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,7.73871998074877,,,,,,,,,,,3.61001955377316e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,7.75077034798139,,,,,,,,,,,3.66038819154522e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,7.79669639969519,,,,,,,,,,,2.95024372863511e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,7.80677129688968,,,,,,,,,,,2.70804183661839e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,7.83276558125326,,,,,,,,,,,4.97465725274031e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,7.84871312847041,,,,,,,,,,,,,,,,,,,3.44023826460608e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,7.95073228924977,,,,,,,,,,,1.13343165654939e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.43065500712569e-16,,,
182,7.97275899350868,,,,,,,,,,,1.65333041743399e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,8.08270691448647,,,,,,,,,,,9.86931576767414e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,8.150723243901,,1.12303268267168e-14,,,,1.07002069584507e-15,,,,,8.11935753949798e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,8.18272329851443,,,,,,,,,,,8.35704557980365e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,8.22672380027529,,,,,,,,,,,7.83700391989848e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,8.33266232774371,,,,,,,,,,,1.87629311060883e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,8.36669587916097,,,,,,,,,,,8.08937501835795e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,8.37272170277837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.79432718055625e-17,,,,,,,,,,,,,,,,,,
190,8.38866967666291,,,,,,,,,,,1.60068408838208e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,8.39672387707542,,,-4.94323752610076e-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,8.40484037092757,,,,,,,,,,,9.86697507873193e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,8.43865504197127,,7.84836379495299e-15,,,,,,,,,3.39141571305679e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,8.45668429940787,,,,,,,,,,,1.2041422311837e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,8.46465956635233,,,,,,,,,,,1.09300899992703e-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,8.49867647774119,,2.13153724186854e-14,,,,,,,,,6.49440249622272e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,8.5107033782671,,8.10557140417606e-15,,,,,,,,,4.28117932783216e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
